Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1732813178,30,,Aggregated,20.300000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2306,0,4,4.581523899796372,0.9152080019703135,44.90845800319221,77.87857762359063
1732813179,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2328,0,4,4.594058539061228,0.9152080019703135,44.90845800319221,77.87972508591065
1732813180,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2348,0,4,4.594221104322815,0.9152080019703135,44.90845800319221,77.88074957410562
1732813181,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2365,0,4,4.59560728707596,0.9152080019703135,44.90845800319221,77.88160676532769
1732813182,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2387,0,4,4.596623439862726,0.9152080019703135,44.90845800319221,77.88269794721407
1732813183,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2407,0,4,4.60048503738105,0.9152080019703135,44.90845800319221,77.88367262152056
1732813184,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2429,0,4,4.603619058857893,0.9152080019703135,44.90845800319221,77.88472622478386
1732813185,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2449,0,4,4.596335742738102,0.9152080019703135,44.90845800319221,77.8856676194365
1732813186,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2468,0,4,4.616767721215346,0.9152080019703135,44.90845800319221,77.88654781199352
1732813187,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2489,0,4,4.620753410583801,0.9152080019703135,44.90845800319221,77.88750502209723
1732813188,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2505,0,4,4.618198381613256,0.9152080019703135,44.90845800319221,77.88822355289422
1732813189,30,,Aggregated,20.200000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2529,0,4,4.616891881747573,0.9152080019703135,44.90845800319221,77.88928430209569
1732813190,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2547,0,4,4.619664158603762,0.9152080019703135,44.90845800319221,77.89006674519042
1732813191,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2566,0,4,4.630530830844842,0.9152080019703135,44.90845800319221,77.8908807482463
1732813192,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2586,0,4,4.639622579259816,0.9152080019703135,44.90845800319221,77.89172467130703
1732813193,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2603,0,4,4.637710809431541,0.9152080019703135,44.90845800319221,77.89243180945063
1732813194,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2627,0,4,4.640930841618639,0.9152080019703135,44.90845800319221,77.89341454130187
1732813195,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2647,0,4,4.637052255727309,0.9152080019703135,44.90845800319221,77.8942198715527
1732813196,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2667,0,4,4.641060723250299,0.9152080019703135,44.90845800319221,77.89501312335958
1732813197,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2686,0,4,4.641894728187238,0.9152080019703135,44.90845800319221,77.89575577066269
1732813198,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2707,0,4,4.6498247720417485,0.9152080019703135,44.90845800319221,77.89656446250461
1732813199,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2730,0,4,4.648808604361632,0.9152080019703135,44.90845800319221,77.8974358974359
1732813200,30,,Aggregated,20.300000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2743,0,4,4.651183949288074,0.9152080019703135,44.90845800319221,77.89792198323003
1732813201,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2766,0,4,4.64983516734297,0.9152080019703135,44.90845800319221,77.89877078814172
1732813202,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,14,29,45,45,2783,0,4,4.64651986377427,0.9152080019703135,44.90845800319221,77.899389148401
1732813203,30,,Aggregated,19.800000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2804,0,4,4.642770041329729,0.9152080019703135,44.90845800319221,77.90014265335235
1732813204,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2825,0,4,4.644016220138524,0.9152080019703135,44.90845800319221,77.90088495575222
1732813205,30,,Aggregated,19.700000,0.000000,4,5,5,5,6,7,10,13,29,45,45,2844,0,4,4.641226789688404,0.9152080019703135,44.90845800319221,77.90154711673699
